,链接,标题,作者,日期,评论,回复
2320,https://tieba.baidu.com/p/4407263904?pn=2,回复：我是医生 （以前最不容易失业的行当）,gycony2012,,"我们千万不要拿人类的语言逻辑和思维去衡量一个AI的智能。。。不然我们会犯很严重的错误的。。。就跟人机大战一样。。。对面坐的不是一个“人”。。。人与人之间出现的问题。。。它完全都可以忽视。。。比如考虑相互之间的情绪及情感交流。。。


如同我们不能拿蚂蚁的思维去理解人类一样。。。同样我们不能拿人类的智力去理解一个高度发达的AI。。。",[]
2321,https://tieba.baidu.com/p/4407263904?pn=2,回复：我是医生 （以前最不容易失业的行当）,gycony2012,,"其实对于AI的最大感悟就是：它的生命力来源就是人类生活不断产生的海量信息数据。。。只要人类还在进行活动。。。就不可避免的产生信息。。。
从这个意义上来说。。。AI已经与我们的生活逐渐融为一体了。。。或者说已经在一定程度上与我们共生了。。。它或许就是我们自己的影子？？？！！！",[]
2322,https://tieba.baidu.com/p/4407263904?pn=2,回复：我是医生 （以前最不容易失业的行当）,水瓶小青蛙蛙,,扯蛋 我也不會想給機器人看病,[]
2323,https://tieba.baidu.com/p/4407263904?pn=2,回复：我是医生 （以前最不容易失业的行当）,kp5三单,,翻译才要哭了好吗？？十年内失业 靠着几门外语去旅游？心塞,[]
2324,https://tieba.baidu.com/p/4407263904?pn=2,回复：我是医生 （以前最不容易失业的行当）,kp5三单,,每天那么悠闲人不会退化吗 机器人什么的 真的可怕,[]
2325,https://tieba.baidu.com/p/4407263904?pn=2,回复：我是医生 （以前最不容易失业的行当）,贴吧用户_724MAJ1,,感觉快了，美国西雅图正在开发无人AI诊所，准备取代全科医生。,[]
2326,https://tieba.baidu.com/p/4407263904?pn=2,回复：我是医生 （以前最不容易失业的行当）,hddgmon,,当ai可以完全代替医生了，其实这时候考虑是不是会失业真是多余了，应该往更吓人的方向再想想自己和身边活人将要遭遇的各种happy。。。。,[]
2327,https://tieba.baidu.com/p/4407263904?pn=2,回复：我是医生 （以前最不容易失业的行当）,论坛999,,嗯 一般感冒 程序化操作就行,[]
2328,https://tieba.baidu.com/p/4407263904?pn=2,回复：我是医生 （以前最不容易失业的行当）,BSXY萌萌,,我好像啥时候看见机器人做手术了这个风头了！不敢想未来会是什么样子。。,[]
2329,https://tieba.baidu.com/p/4407263904?pn=2,回复：我是医生 （以前最不容易失业的行当）,我名不靜,,其次，人工智能和人类智慧越来越明显的分工会极大地节省人力资源成本，这必然会成为人工智能在未来工业领域的一大趋势：有些效率低的工作由智能机器人做更好。,[]
2330,https://tieba.baidu.com/p/5465403534?pn=1,乌镇谈人工智能，飔拓肩负使命,谁懂你的伤心,2017-12-04 17:06,点击展开，查看完整图片,[]
2331,https://tieba.baidu.com/p/5465403534?pn=1,乌镇谈人工智能，飔拓肩负使命,疯剑刀疤钗,2017-12-04 19:47,武汉进展如何？,[]
2332,https://tieba.baidu.com/p/5465403534?pn=1,乌镇谈人工智能，飔拓肩负使命,谁懂你的伤心,,光谷人工智能产业已走在全国前列,[]
2333,https://tieba.baidu.com/p/5465403534?pn=1,乌镇谈人工智能，飔拓肩负使命,我名不靜,,人工智能发展既有利，也有弊，适当的发展人工智能可以提高能源的利用率。,[]
2334,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 16:03,,[]
2335,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 16:04,能够如此厉害，腾讯表示春联AI 经过大量古代诗词和对联的洗礼，逐渐学识对仗、平仄、起承转合等。科学家还从联语数据库专门选出一大批春联来让AI 进行专门的小样本学习，了解在春节特定环境，常用的正面字词、意象、表达。腾讯春联AI 通过学习庞大的中文字库、高频率使用词库等，现在已经可以自动判断一个字后面要接什么内容会更加通顺。,[]
2336,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,可是根据自己的生活状况来看，除了脑袋经常短路，跟正常人没什么区别，后来我越来越看不透很多事了！,[]
2337,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,想象着会有很好的未来有你有我,[]
2338,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,谢谢你们,[]
2339,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,或许只是一次巧合,[]
2340,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,真的,[]
2341,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,一无所有,[]
2342,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,一无所有,[]
2343,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,如果我们像天上的流星,[]
2344,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,可是随着年纪的增加，最近这几年是越来越严重了，脑袋经常短路，现实和虚拟，我有时候都分不清，｜甚至有时候都不知道自己究竟是谁，我曾经以为自己得了某种精神上的病,[]
2345,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,没有了再爱一次的勇气,[]
2346,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,会真实存感谢我们曾经遇见,[]
2347,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,我站在那里一动不动，等恢复正常，全身的力气被抽干了，走路都不稳，内心久久不能平静，这是最严重的一次，这种情景大概出现过三次，记得不太清楚了！,[]
2348,https://tieba.baidu.com/p/5583960812?pn=1,人工智能写对联懂平仄对仗,羊羊羊,,又为什么,[]
2349,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 16:18,我们没了继续追逐的勇气,[]
2350,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 16:19,没有了再爱一次的勇气,[]
2351,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 16:20,可那时,[]
2352,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,我们的存在,[]
2353,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,记得有天晚上，下班回家，走进一条胡同，突然间大脑不受控制，感觉自己身临在某个环境当中，,[]
2354,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,我们没了继续追逐的勇气,[]
2355,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,又为什么,[]
2356,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,,[]
2357,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,我们没了继续追逐的勇气,[]
2358,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,不同的建筑，一种很古老的气息，,[]
2359,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,很小的时候就出现过类似的情况，但是不严重，,[]
2360,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,感谢我们曾经寒暄,[]
2361,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,脑袋里出现一个影像，感觉自己在不停地寻找着什么，可是怎么也找不到，仿佛把很重要的什么给弄丢了。,[]
2362,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,真的,[]
2363,https://tieba.baidu.com/p/5583960812?pn=2,回复：人工智能写对联懂平仄对仗,羊羊羊,,可是根据自己的生活状况来看，除了脑袋经常短路，跟正常人没什么区别，后来我越来越看不透很多事了！,[]
2364,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 16:33,可是随着年纪的增加，最近这几年是越来越严重了，脑袋经常短路，现实和虚拟，我有时候都分不清，｜甚至有时候都不知道自己究竟是谁，我曾经以为自己得了某种精神上的病,[]
2365,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 16:34,很小的时候就出现过类似的情况，但是不严重，,[]
2366,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 16:35,我们没了继续追逐的勇气,[]
2367,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,一无所有,[]
2368,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,可是根据自己的生活状况来看，除了脑袋经常短路，跟正常人没什么区别，后来我越来越看不透很多事了！,[]
2369,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,感谢我们曾经寒暄,[]
2370,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,如果我们像天上的流星,[]
2371,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,我们爱过,[]
2372,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,没有了再爱一次的勇气,[]
2373,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,可那时,[]
2374,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,或许只是一次巧合,[]
2375,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,会真实存感谢我们曾经遇见,[]
2376,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,没有了再爱一次的勇气,[]
2377,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,很小的时候就出现过类似的情况，但是不严重，,[]
2378,https://tieba.baidu.com/p/5583960812?pn=3,回复：人工智能写对联懂平仄对仗,羊羊羊,,记得有天晚上，下班回家，走进一条胡同，突然间大脑不受控制，感觉自己身临在某个环境当中，,[]
2379,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 16:48,很小的时候就出现过类似的情况，但是不严重，,[]
2380,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 16:49,我站在那里一动不动，等恢复正常，全身的力气被抽干了，走路都不稳，内心久久不能平静，这是最严重的一次，这种情景大概出现过三次，记得不太清楚了！,[]
2381,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 16:50,如果我们像天上的流星,[]
2382,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,可是随着年纪的增加，最近这几年是越来越严重了，脑袋经常短路，现实和虚拟，我有时候都分不清，｜甚至有时候都不知道自己究竟是谁，我曾经以为自己得了某种精神上的病,[]
2383,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,,[]
2384,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,我们爱过,[]
2385,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,我们的存在,[]
2386,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,如果我们像天上的流星,[]
2387,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,发现自己,[]
2388,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,可是多年以后,[]
2389,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,感谢我们曾经寒暄,[]
2390,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,发现自己,[]
2391,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,我们爱过,[]
2392,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,可那时,[]
2393,https://tieba.baidu.com/p/5583960812?pn=4,回复：人工智能写对联懂平仄对仗,羊羊羊,,感谢我们曾经寒暄,[]
2394,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 17:04,可是多年以后,[]
2395,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 17:05,我站在那里一动不动，等恢复正常，全身的力气被抽干了，走路都不稳，内心久久不能平静，这是最严重的一次，这种情景大概出现过三次，记得不太清楚了！,[]
2396,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 17:06,会真实存感谢我们曾经遇见,[]
2397,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,没有了再爱一次的勇气,[]
2398,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,我们爱过,[]
2399,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,可是为什么,[]
2400,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,眼泪不由自主的流下来，心很痛，痛的不能呼吸，,[]
2401,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,一无所有,[]
2402,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,记得有天晚上，下班回家，走进一条胡同，突然间大脑不受控制，感觉自己身临在某个环境当中，,[]
2403,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,我站在那里一动不动，等恢复正常，全身的力气被抽干了，走路都不稳，内心久久不能平静，这是最严重的一次，这种情景大概出现过三次，记得不太清楚了！,[]
2404,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,可那时,[]
2405,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,,[]
2406,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,如果我们像天上的流星,[]
2407,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,真的,[]
2408,https://tieba.baidu.com/p/5583960812?pn=5,回复：人工智能写对联懂平仄对仗,羊羊羊,,真的,[]
2409,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 17:20,又为什么,[]
2410,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 17:21,我们没了继续追逐的勇气,[]
2411,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 17:22,如果我们像天上的流星,[]
2412,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,一无所有,[]
2413,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,可那时,[]
2414,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,又为什么,[]
2415,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,很小的时候就出现过类似的情况，但是不严重，,[]
2416,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,又为什么,[]
2417,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,会真实存感谢我们曾经遇见,[]
2418,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,蓦然回首,[]
2419,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,可那时,[]
2420,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,我站在那里一动不动，等恢复正常，全身的力气被抽干了，走路都不稳，内心久久不能平静，这是最严重的一次，这种情景大概出现过三次，记得不太清楚了！,[]
2421,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,我们没了继续追逐的勇气,[]
2422,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,真的一无所有,[]
2423,https://tieba.baidu.com/p/5583960812?pn=6,回复：人工智能写对联懂平仄对仗,羊羊羊,,很小的时候就出现过类似的情况，但是不严重，,[]
2424,https://tieba.baidu.com/p/5583960812?pn=7,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 17:35,我们的存在,[]
2425,https://tieba.baidu.com/p/5583960812?pn=7,回复：人工智能写对联懂平仄对仗,羊羊羊,2018-03-08 17:36,想象着会有很好的未来有你有我,[]
2426,https://tieba.baidu.com/p/5583740633?pn=1,旷视科技智能办公，改变未来办公模式,西格玛的大橙子,,"旷视科技智能办公的出现，让我们的工作效率变得更加的高了。记得在我刚刚踏入社会工作那几年，智能办公的理念还只是一个概念，还没有正式被投放到使用领域中，旷视科技智能办公的出现，改变了这样一个一成不变的办公环境。旷视科技智能办公的出现，开启了办公智能新时代，与旷视科技一般，诸多的以人工智能技术为主要开发项目的企业，也开始顺势出现在这个市场里面，并且成为了人工智能市场里面的重要成员。





我曾经在某个比较庞大的国际会议当中接触过旷视科技智能办公系统，这是一个十分强大的系统，囊括了日常办公领域的任何方面，并通过云服务把所有的琐碎都包含其中。甚至，一台手机也可以成为操作系统的核心，任何时候，都只需要利用移动终端，就可以实现对于办公场所的所有监控。又或者，你可以所以操控电源开关，甚至你可以启动任意一台电脑，并开启某处的打印机，这是一个非常梦幻的场合，但却真正的呈现在我们的面前。这样的智能产品获得了许多用户的欢迎，引入智能办公系统对于企业发展而言具有十分重要的意义，提高效率是其次，带动回报和效益才是其中所蕴含的经济价值。


所以，旷视科技智能办公的出现，是人工智能科技时代下的作品，也是智能办公时代下需要的产品。当然，任何产品都有提升的可能性，就我个人看来，智能办公系统的引入，的确是有必要的，不过也得结合企业实际，毕竟如今要引入这样的人工智能系统，成本也不低，如何有效改善高成本的问题，让人工智能惠及更多的企业用户，这也是包括旷视科技智能办公在内的许多同行需要面临的问题之一。


在智能办公时代下，一切都变得如此的精彩，当你身在其中的时候，你会感觉一切都妙不可言，过着高效率的工作和生活，也许会让更多的人感觉人生更加的充实，也会懂得珍惜科技时代下的更多可贵资源。",[]
2427,https://tieba.baidu.com/p/5580750930?pn=1,【人工智能】一牛人对数学在机器学习中的作用给的评述,我名不靜,,"MIT一牛人对数学在机器学习中的作用给的评述，写得很实际
机器学习和计算机视觉都是很多种数学的交汇场。看着不同的理论体系的交汇，对于一个researcher来说，往往是非常exciting的enjoyable的事情。不过，这也代表着要充分了解这个领域并且取得有意义的进展是很艰苦的。
Linear Algebra (线性代数) 和 Statistics (统计学) 是最重要和不可缺少的。
这代表了Machine Learning中最主流的两大类方法的基础。一种是以研究函数和变换为重点的代数方法，比如Dimension reduction，feature extraction，Kernel等，一种是以研究统计模型和样本分布为重点的统计方法，比如Graphical model, Information theoretical models等。它们侧重虽有不同，但是常常是共同使用的，对于代数方法，往往需要统计上的解释，对于统计模型，其具体计算则需要代数的帮助。以代数和统计为出发点，继续往深处走，我们会发现需要更多的数学。
Calculus (微积分)，只是数学分析体系的基础。
其基础性作用不言而喻。Learning研究的大部分问题是在连续的度量空间进行的，无论代数还是统计，在研究优化问题的时候，对一个映射的微分或者梯度的分析总是不可避免。而在统计学中，Marginalization和积分更是密不可分——不过，以解析形式把积分导出来的情况则不多见。
Partial Differential Equation （偏微分方程)，这主要用于描述动态过程，或者仿动态过程。
这个学科在Vision中用得比Learning多，主要用于描述连续场的运动或者扩散过程。比如Level set, Optical flow都是这方面的典型例子。
Functional Analysis (泛函分析)，通俗地，可以理解为微积分从有限维空间到无限维空间的拓展——当然了，它实际上远不止于此。
在这个地方，函数以及其所作用的对象之间存在的对偶关系扮演了非常重要的角色。Learning发展至今，也在向无限维延伸——从研究有限维向量的问题到以无限维的函数为研究对象。Kernel Learning 和Gaussian Process 是其中典型的例子——其中的核心概念都是Kernel。很多做Learning的人把Kernel简单理解为Kernel trick的运用，这就把kernel的意义严重弱化了。在泛函里面，Kernel (Inner Product)是建立整个博大的代数体系的根本，从metric, transform到spectrum都根源于此。
Measure Theory (测度理论)，这是和实分析关系非常密切的学科。但是测度理论并不限于此。从某种意义上说，Real Analysis可以从Lebesgue Measure（勒贝格测度）推演，不过其实还有很多别的测度体系——概率本身就是一种测度。测度理论对于Learning的意义是根本的，现代统计学整个就是建立在测度理论的基础之上——虽然初级的概率论教科书一般不这样引入。在看一些统计方面的文章的时候，你可能会发现，它们会把统计的公式改用测度来表达，这样做有两个好处：所有的推导和结论不用分别给连续分布和离散分布各自写一遍了，这两种东西都可以用同一的测度形式表达：连续分布的积分基于Lebesgue测度，离散分布的求和基于计数测度，而且还能推广到那种既不连续又不离散的分布中去（这种东西不是数学家的游戏，而是已经在实用的东西，在Dirchlet Process或者Pitman-Yor Process里面会经常看到)。而且，即使是连续积分，如果不是在欧氏空间进行，而是在更一般的拓扑空间（比如微分流形或者变换群），那么传统的黎曼积分（就是大学一年级在微积分课学的那种）就不work了，你可能需要它们的一些推广，比如Haar Measure或者Lebesgue-Stieltjes积分。
Topology（拓扑学)，这是学术中很基础的学科。
它一般不直接提供方法，但是它的很多概念和定理是其它数学分支的基石。看很多别的数学的时候，你会经常接触这样一些概念：Open set / Closed set，set basis，Hausdauf, continuous function，metric space, Cauchy sequence, neighborhood, compactness, connectivity。很多这些也许在大学一年级就学习过一些，当时是基于极限的概念获得的。如果，看过拓扑学之后，对这些概念的认识会有根本性的拓展。比如，连续函数，当时是由epison法定义的，就是无论取多小的正数epsilon，都存在xxx，使得xxx。这是需要一种metric去度量距离的，在general topology里面，对于连续函数的定义连坐标和距离都不需要——如果一个映射使得开集的原像是开集，它就是连续的——至于开集是基于集合论定义的，不是通常的开区间的意思。这只是最简单的例子。当然，我们研究learning也许不需要深究这些数学概念背后的公理体系，但是，打破原来定义的概念的局限在很多问题上是必须的——尤其是当你研究的东西它不是在欧氏空间里面的时候——正交矩阵，变换群，流形，概率分布的空间，都属于此。
Differential Manifold (微分流形)，通俗地说它研究的是平滑的曲面。
一个直接的印象是它是不是可以用来fitting一个surface什么的——当然这算是一种应用，但是这是非常初步的。本质上说，微分流形研究的是平滑的拓扑结构。一个空间构成微分流形的基本要素是局部平滑：从拓扑学来理解，就是它的任意局部都同胚于欧氏空间，从解析的角度来看，就是相容的局部坐标系统。当然，在全局上，它不要求和欧氏空间同胚。它除了可以用于刻画集合上的平滑曲面外，更重要的意义在于，它可以用于研究很多重要的集合。一个n-维线性空间的全部k-维子空间(k
Lie Group Theory (李群论)，一般意义的群论在Learning中被运用的不是很多，群论在Learning中用得较多的是它的一个重要方向Lie group。
定义在平滑流形上的群，并且其群运算是平滑的话，那么这就叫李群。因为Learning和编码不同，更多关注的是连续空间，因为Lie group在各种群中对于Learning特别重要。各种子空间，线性变换，非奇异矩阵都基于通常意义的矩阵乘法构成李群。在李群中的映射，变换，度量，划分等等都对于Learning中代数方法的研究有重要指导意义。
Graph Theory（图论)，图，由于它在表述各种关系的强大能力以及优雅的理论，高效的算法，越来越受到Learning领域的欢迎。
经典图论，在Learning中的一个最重要应用就是graphical models了，它被成功运用于分析统计网络的结构和规划统计推断的流程。Graphical model所取得的成功，图论可谓功不可没。在Vision里面，maxflow (graphcut)算法在图像分割，Stereo还有各种能量优化中也广受应用。另外一个重要的图论分支就是Algebraic graph theory (代数图论)，主要运用于图的谱分析，著名的应用包括Normalized Cut和Spectral Clustering。近年来在semi-supervised learning中受到特别关注。
这是大牛们做的很好的综述啊",[]
2428,https://tieba.baidu.com/p/5580750930?pn=1,【人工智能】一牛人对数学在机器学习中的作用给的评述,我名不靜,,"下面是我整理的课程中关于矩阵和Matlab/Octive方面的笔记，考虑到本吧有不少0基础的同学，我尽量用初级的方式来解释，希望能给大家带来帮助。
线性代数(Linear Algebra)线性先讲一下什么是线性(Linear)。线性方程是指函数图形是直线的方程式，比如y=ax+b。相反的，非线性(Nonlinear)方程的函数图形是曲线，比如y=ax^2+bx+c (x^2代表x的2次方)，二次、三次曲线和三角函数都是非线性的。为了计算的方便，我们常常把非线性的方程，通过数学方式转换为线性方程来计算，例如微分(Differentiation)就是在微小的范围用直线近似地替代曲线。",[]
2429,https://tieba.baidu.com/p/5580750930?pn=1,【人工智能】一牛人对数学在机器学习中的作用给的评述,我名不靜,,"矩阵矩阵(Matrix)就是纵横排列的二维数字表格，是线性代数的基本内容和重要工具。使用矩阵来处理信息和数据，会给我们带来极大的方便。
矩阵和数组(Array)的关系：数组也叫阵列，矩阵是一种特殊的数组，下图中的四组数据都属于数组，但只有前两组是矩阵。矩阵的大小(Size)：行(Row)*列(Column)。习惯上，我们用m表示行数，n表示列数，一个m*n的矩阵记作。
一个三行两列的矩阵，我们称之为3*2矩阵，记作。注意一定要先行后列，别弄反了。矩阵元素，按第几行第几列这样的形式访问。
（公式中，我们常用大写字母来表示矩阵，例如A、B等；小写字母表示单一的数字，例如i、j等。）",[]
2430,https://tieba.baidu.com/p/5580750930?pn=1,【人工智能】一牛人对数学在机器学习中的作用给的评述,我名不靜,,向量(Vector)也叫矢量，是一个m*1或1*n的矩阵。横向的叫行向量，纵向的叫列向量。注意：矩阵或矢量元素的起始索引(index)，在数学领域一般是从1开始的，但在编程领域往往是从0开始。,[]
2431,https://tieba.baidu.com/p/5580750930?pn=1,【人工智能】一牛人对数学在机器学习中的作用给的评述,我名不靜,,"矩阵的加法
两个矩阵相加，这两个矩阵的行列数量必须相等，每个元素一一对应地相加就可以了。减法的计算，和加法是一样的。矩阵的点乘
点乘(Dot Product)也叫点积，就是矩阵各个对应元素相乘，记作：A·B或A.*B。
点乘的计算，和加法是一样的。点除也一样。点除记作：A./B。点幂也一样。点幂记作：A.^B。",[]
